customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,tech_support,online_security,paperless_billing,payment_method,num_support_calls,senior_citizen,partner,dependents,churn
CUST-04209,1,One year,Fiber optic,93.05,181.47,Yes,Yes,Yes,Credit card,0,0,Yes,No,1
CUST-04210,2,Two year,Fiber optic,76.87,218.38,No,No,Yes,Electronic check,1,0,No,No,1
CUST-04211,21,Two year,No,66.29,1367.33,No,No,Yes,Mailed check,2,1,No,Yes,0
CUST-04212,18,Month-to-month,Fiber optic,47.43,861.78,Yes,No,No,Bank transfer,1,0,Yes,No,1
CUST-04213,6,Month-to-month,No,62.64,445.79,No,No,Yes,Mailed check,0,0,Yes,No,1
CUST-04214,24,Month-to-month,Fiber optic,69.74,1635.27,Yes,No,Yes,Bank transfer,0,0,No,Yes,0
CUST-04215,41,Month-to-month,Fiber optic,90.81,3915.83,No,No,No,Mailed check,0,1,No,No,0
CUST-04216,1,Month-to-month,Fiber optic,42.86,80.81,No,No,No,Electronic check,0,0,No,Yes,0
CUST-04217,16,Two year,Fiber optic,58.43,983.84,No,No,No,Electronic check,1,0,No,No,0
CUST-04218,28,Two year,Fiber optic,66.12,2005.01,Yes,No,No,Bank transfer,1,0,Yes,No,0
CUST-04219,6,Month-to-month,DSL,81.57,595.41,Yes,No,Yes,Electronic check,1,0,No,No,1
CUST-04220,8,Month-to-month,DSL,42.29,367.36,Yes,No,No,Credit card,1,0,Yes,No,0
CUST-04221,22,One year,No,32.09,671.74,No,No,Yes,Bank transfer,2,0,Yes,No,1
CUST-04222,54,Month-to-month,Fiber optic,81.85,4661.09,No,Yes,Yes,Electronic check,2,0,No,No,0
CUST-04223,39,Month-to-month,DSL,27.05,994.4,No,Yes,Yes,Electronic check,2,0,No,No,0
CUST-04224,20,Two year,DSL,97.12,2118.11,No,Yes,Yes,Electronic check,1,0,No,No,0
CUST-04225,31,Two year,DSL,61.1,1974.55,No,No,Yes,Bank transfer,1,1,No,No,0
CUST-04226,10,Month-to-month,DSL,26.31,301.03,No,No,Yes,Credit card,0,1,Yes,Yes,0
CUST-04227,24,Two year,Fiber optic,52.99,1324.5,No,No,Yes,Electronic check,1,1,Yes,No,0
CUST-04228,15,Month-to-month,Fiber optic,74.48,1250.39,Yes,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-04229,5,One year,Fiber optic,51.68,300.79,No,No,No,Mailed check,1,0,No,No,0
CUST-04230,29,Month-to-month,Fiber optic,65.5,1865.66,Yes,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-04231,19,Month-to-month,DSL,83.5,1601.52,Yes,Yes,No,Mailed check,1,0,Yes,Yes,0
CUST-04232,10,Two year,Fiber optic,59.95,628.15,Yes,No,Yes,Mailed check,1,0,Yes,No,0
CUST-04233,58,Month-to-month,No,41.57,2354.82,No,No,No,Electronic check,1,0,No,No,0
CUST-04234,0,One year,No,57.53,59.42,No,No,No,Mailed check,3,0,Yes,No,1
CUST-04235,9,Month-to-month,No,100.37,992.47,Yes,No,No,Mailed check,0,1,Yes,No,0
CUST-04236,1,Month-to-month,No,107.13,216.16,No,Yes,Yes,Electronic check,1,0,Yes,Yes,0
CUST-04237,34,Month-to-month,Fiber optic,18.0,594.2,No,No,Yes,Electronic check,1,0,No,Yes,0
CUST-04238,29,Month-to-month,DSL,92.28,2902.61,No,No,Yes,Mailed check,3,0,No,No,0
CUST-04239,9,One year,Fiber optic,71.25,671.25,No,No,Yes,Mailed check,0,0,Yes,No,1
CUST-04240,27,Month-to-month,No,88.1,2278.96,No,No,Yes,Electronic check,2,0,No,No,0
CUST-04241,12,One year,No,51.24,677.26,No,Yes,No,Electronic check,3,0,Yes,No,1
CUST-04242,33,One year,No,20.79,725.14,Yes,No,Yes,Electronic check,4,0,No,No,0
CUST-04243,14,One year,Fiber optic,79.61,1145.27,Yes,Yes,Yes,Electronic check,2,0,No,No,0
CUST-04244,12,Month-to-month,DSL,41.48,529.08,No,Yes,Yes,Mailed check,4,1,Yes,No,0
CUST-04245,65,Two year,Fiber optic,30.29,1923.41,Yes,No,Yes,Electronic check,5,0,Yes,Yes,0
CUST-04246,6,Month-to-month,Fiber optic,32.04,211.74,Yes,No,No,Mailed check,1,0,No,No,1
CUST-04247,3,Month-to-month,DSL,80.02,327.12,No,No,No,Electronic check,1,1,Yes,Yes,0
CUST-04248,21,Month-to-month,Fiber optic,68.49,1527.21,Yes,No,Yes,Mailed check,0,0,No,No,1
CUST-04249,72,Month-to-month,No,84.56,6004.97,Yes,Yes,Yes,Bank transfer,3,0,No,No,1
CUST-04250,11,Month-to-month,Fiber optic,81.73,949.7,No,Yes,No,Mailed check,3,0,No,No,1
CUST-04251,1,One year,No,54.48,101.01,No,Yes,Yes,Electronic check,3,0,No,No,1
CUST-04252,9,Month-to-month,DSL,63.24,629.61,No,No,No,Electronic check,0,0,Yes,No,1
CUST-04253,16,Month-to-month,No,52.21,921.79,No,Yes,No,Electronic check,0,0,No,Yes,0
CUST-04254,4,One year,No,59.74,301.04,No,No,Yes,Mailed check,1,0,No,Yes,0
CUST-04255,25,Month-to-month,No,40.82,1035.79,Yes,Yes,Yes,Electronic check,2,0,No,Yes,0
CUST-04256,72,Month-to-month,Fiber optic,74.76,4943.38,Yes,No,Yes,Electronic check,0,0,No,No,1
CUST-04257,14,Month-to-month,No,91.88,1432.7,Yes,No,No,Credit card,1,0,No,No,0
CUST-04258,10,One year,Fiber optic,44.58,464.0,No,No,Yes,Electronic check,2,0,No,Yes,0
CUST-04259,12,Month-to-month,Fiber optic,97.03,1192.0,No,Yes,Yes,Credit card,1,0,Yes,No,1
CUST-04260,2,Month-to-month,Fiber optic,67.84,197.5,No,No,No,Credit card,1,0,Yes,No,0
CUST-04261,51,Month-to-month,No,71.03,3561.98,No,No,No,Credit card,1,1,No,No,0
CUST-04262,12,One year,DSL,22.51,305.61,Yes,No,Yes,Credit card,2,0,No,No,0
CUST-04263,11,One year,No,19.82,219.94,No,No,Yes,Electronic check,1,0,No,No,0
CUST-04264,25,Two year,DSL,68.6,1789.61,No,Yes,Yes,Electronic check,0,0,Yes,Yes,0
CUST-04265,14,Month-to-month,Fiber optic,84.74,1164.35,No,No,Yes,Electronic check,0,0,No,No,1
CUST-04266,25,Month-to-month,No,48.22,1180.42,No,No,Yes,Electronic check,1,0,Yes,No,1
CUST-04267,1,Month-to-month,Fiber optic,106.75,215.28,No,No,No,Electronic check,4,0,No,Yes,1
CUST-04268,40,Month-to-month,No,83.37,3488.61,No,No,Yes,Credit card,1,0,Yes,Yes,0
CUST-04269,67,Month-to-month,Fiber optic,42.29,2790.42,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-04270,25,Month-to-month,DSL,65.77,1741.49,Yes,Yes,Yes,Electronic check,2,1,No,No,0
CUST-04271,72,Month-to-month,Fiber optic,120.0,9112.76,Yes,Yes,Yes,Bank transfer,3,0,No,Yes,0
CUST-04272,3,One year,Fiber optic,33.94,141.24,Yes,No,No,Electronic check,1,0,No,Yes,0
CUST-04273,15,Month-to-month,Fiber optic,78.21,1190.51,Yes,Yes,No,Mailed check,2,1,Yes,No,0
CUST-04274,22,One year,Fiber optic,56.93,1239.76,No,No,No,Electronic check,2,0,No,No,1
CUST-04275,20,Month-to-month,Fiber optic,82.67,1751.64,No,No,No,Credit card,0,0,No,No,0
CUST-04276,12,Month-to-month,Fiber optic,96.68,1254.47,No,No,No,Mailed check,1,1,Yes,No,1
CUST-04277,9,Month-to-month,DSL,55.34,530.62,No,Yes,Yes,Bank transfer,0,0,No,No,0
CUST-04278,3,Month-to-month,DSL,92.97,347.45,No,Yes,Yes,Electronic check,0,0,Yes,No,0
CUST-04279,11,Month-to-month,DSL,120.0,1429.58,Yes,No,No,Credit card,0,0,No,No,1
CUST-04280,4,Month-to-month,No,66.66,321.48,No,Yes,Yes,Electronic check,2,1,Yes,Yes,0
CUST-04281,31,Two year,DSL,84.62,2490.72,No,Yes,Yes,Bank transfer,2,0,No,Yes,0
CUST-04282,5,One year,DSL,50.24,300.2,No,Yes,Yes,Credit card,2,0,Yes,Yes,1
CUST-04283,1,Month-to-month,DSL,65.48,131.57,No,No,Yes,Mailed check,3,0,Yes,Yes,0
CUST-04284,19,Two year,Fiber optic,60.58,1156.64,Yes,No,Yes,Mailed check,2,1,Yes,No,0
CUST-04285,21,One year,DSL,84.92,1914.56,No,Yes,No,Electronic check,3,0,No,No,1
CUST-04286,49,One year,Fiber optic,95.12,4332.96,No,Yes,Yes,Mailed check,0,0,Yes,Yes,0
CUST-04287,20,Two year,No,62.26,1273.97,No,Yes,No,Credit card,0,0,Yes,No,0
CUST-04288,10,Month-to-month,DSL,103.34,1186.13,No,No,Yes,Electronic check,1,0,Yes,No,0
CUST-04289,38,Month-to-month,Fiber optic,103.25,3739.12,No,Yes,Yes,Credit card,0,1,No,Yes,1
CUST-04290,18,Month-to-month,DSL,86.17,1515.83,Yes,No,Yes,Bank transfer,4,0,No,No,0
CUST-04291,1,Month-to-month,Fiber optic,52.1,99.7,Yes,Yes,Yes,Mailed check,0,0,No,No,0
CUST-04292,20,Month-to-month,Fiber optic,49.7,981.3,Yes,No,No,Mailed check,2,0,No,Yes,1
CUST-04293,57,One year,Fiber optic,44.69,2418.95,Yes,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-04294,12,Two year,DSL,88.73,1202.49,No,No,Yes,Electronic check,1,0,No,No,0
CUST-04295,8,Two year,DSL,34.71,297.31,Yes,No,Yes,Electronic check,2,0,No,Yes,0
CUST-04296,3,Two year,No,81.92,297.85,No,No,Yes,Mailed check,3,1,Yes,No,1
CUST-04297,3,Two year,Fiber optic,37.97,157.19,No,No,Yes,Credit card,4,0,No,No,0
CUST-04298,13,Two year,DSL,85.59,1159.0,Yes,Yes,Yes,Mailed check,1,0,No,No,0
CUST-04299,21,Month-to-month,DSL,65.43,1454.42,No,Yes,Yes,Mailed check,1,0,No,No,0
CUST-04300,2,Month-to-month,Fiber optic,98.34,281.77,No,Yes,No,Electronic check,2,0,No,No,1
CUST-04301,67,Month-to-month,DSL,93.54,6616.9,No,Yes,No,Bank transfer,5,0,Yes,No,0
CUST-04302,33,Two year,Fiber optic,100.88,3235.0,No,Yes,Yes,Bank transfer,2,0,Yes,No,0
CUST-04303,21,Month-to-month,Fiber optic,101.52,2232.13,Yes,No,Yes,Mailed check,3,0,No,No,0
CUST-04304,42,One year,DSL,68.59,3019.13,No,Yes,No,Credit card,2,0,Yes,No,0
CUST-04305,2,Month-to-month,DSL,36.03,101.14,No,No,No,Credit card,3,0,Yes,No,1
CUST-04306,15,Month-to-month,Fiber optic,38.69,631.56,No,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-04307,23,One year,Fiber optic,18.0,440.14,No,No,Yes,Credit card,1,0,No,No,0
CUST-04308,42,Month-to-month,Fiber optic,37.91,1702.89,Yes,No,Yes,Bank transfer,3,0,Yes,No,1
CUST-04309,36,Month-to-month,Fiber optic,66.72,2563.49,Yes,No,Yes,Credit card,2,0,No,No,1
CUST-04310,7,Month-to-month,Fiber optic,51.01,391.06,No,No,Yes,Mailed check,2,0,Yes,No,0
CUST-04311,67,Month-to-month,Fiber optic,60.5,4067.02,No,No,Yes,Electronic check,0,0,No,No,0
CUST-04312,3,One year,DSL,77.32,321.28,No,No,No,Credit card,1,0,No,No,0
CUST-04313,49,Month-to-month,Fiber optic,57.4,2584.88,Yes,Yes,Yes,Electronic check,1,0,No,No,0
CUST-04314,72,One year,DSL,36.95,2681.44,Yes,No,Yes,Electronic check,2,0,Yes,Yes,1
CUST-04315,4,Month-to-month,DSL,63.67,296.8,Yes,No,No,Electronic check,1,0,No,No,1
CUST-04316,30,Two year,Fiber optic,42.54,1333.0,Yes,Yes,No,Electronic check,2,0,Yes,Yes,0
CUST-04317,0,Month-to-month,Fiber optic,58.23,59.36,No,No,Yes,Electronic check,1,0,No,No,0
CUST-04318,12,One year,No,98.57,1290.31,No,No,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-04319,17,One year,Fiber optic,58.24,1100.12,Yes,No,Yes,Credit card,6,0,No,No,1
CUST-04320,20,Month-to-month,Fiber optic,109.27,2230.16,Yes,Yes,Yes,Electronic check,1,1,Yes,No,1
CUST-04321,65,Two year,Fiber optic,100.79,6547.05,Yes,No,Yes,Bank transfer,2,0,No,Yes,0
CUST-04322,26,One year,DSL,50.52,1311.32,No,Yes,Yes,Electronic check,0,0,Yes,No,0
CUST-04323,15,Month-to-month,DSL,37.22,622.97,No,No,Yes,Electronic check,5,0,No,No,1
CUST-04324,39,Month-to-month,No,63.69,2645.46,No,Yes,No,Bank transfer,1,0,No,Yes,0
CUST-04325,72,Two year,No,93.83,7178.34,No,No,Yes,Credit card,0,0,Yes,No,0
CUST-04326,0,One year,Fiber optic,52.75,55.27,Yes,No,Yes,Electronic check,1,0,Yes,Yes,0
CUST-04327,72,Month-to-month,Fiber optic,87.7,6621.81,Yes,Yes,Yes,Electronic check,1,0,Yes,Yes,0
CUST-04328,2,Month-to-month,Fiber optic,95.21,296.95,No,No,No,Electronic check,2,0,No,No,1
CUST-04329,40,Two year,Fiber optic,45.65,1718.14,No,Yes,No,Credit card,0,0,No,No,0
CUST-04330,7,One year,Fiber optic,48.1,356.34,No,Yes,No,Electronic check,1,0,No,No,1
CUST-04331,3,One year,Fiber optic,82.82,342.14,No,No,No,Mailed check,2,0,No,Yes,0
CUST-04332,13,Month-to-month,Fiber optic,68.8,971.89,No,No,Yes,Credit card,1,0,No,No,0
CUST-04333,24,One year,Fiber optic,47.85,1233.63,Yes,No,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-04334,11,Month-to-month,Fiber optic,56.2,684.86,No,No,Yes,Credit card,1,0,No,No,1
CUST-04335,1,Month-to-month,No,63.24,116.48,No,Yes,Yes,Credit card,1,0,Yes,No,1
CUST-04336,21,One year,DSL,25.88,590.7,Yes,No,Yes,Mailed check,1,0,No,No,0
CUST-04337,55,Two year,No,84.14,4785.74,No,No,Yes,Bank transfer,1,0,No,No,0
CUST-04338,11,Month-to-month,Fiber optic,53.03,627.21,No,Yes,Yes,Electronic check,1,1,No,No,1
CUST-04339,5,Month-to-month,DSL,18.0,105.82,Yes,No,Yes,Credit card,1,0,Yes,No,1
CUST-04340,14,One year,Fiber optic,64.4,952.54,No,No,No,Electronic check,0,0,No,No,0
CUST-04341,1,Month-to-month,Fiber optic,46.46,89.07,Yes,No,Yes,Bank transfer,2,0,No,Yes,1
CUST-04342,41,Two year,Fiber optic,107.22,4595.48,Yes,No,Yes,Electronic check,1,0,Yes,No,0
CUST-04343,42,One year,No,50.36,2244.2,Yes,Yes,Yes,Electronic check,2,0,Yes,Yes,0
CUST-04344,21,Month-to-month,No,37.56,775.04,Yes,No,No,Electronic check,1,0,No,Yes,0
CUST-04345,10,Two year,Fiber optic,77.7,774.11,Yes,Yes,No,Bank transfer,0,0,Yes,Yes,0
CUST-04346,38,One year,Fiber optic,48.49,1759.56,Yes,No,Yes,Electronic check,1,1,Yes,No,1
CUST-04347,19,Two year,Fiber optic,45.51,922.58,No,No,Yes,Electronic check,0,0,No,No,0
CUST-04348,41,One year,Fiber optic,77.74,3363.88,Yes,Yes,No,Electronic check,2,0,Yes,Yes,0
CUST-04349,23,Two year,Fiber optic,38.99,891.11,No,No,Yes,Electronic check,1,1,Yes,No,0
CUST-04350,36,Month-to-month,Fiber optic,28.57,975.54,Yes,No,No,Mailed check,2,0,No,No,0
CUST-04351,21,Month-to-month,DSL,108.15,2447.78,No,No,Yes,Mailed check,2,0,Yes,No,1
CUST-04352,12,Two year,Fiber optic,79.49,963.3,Yes,No,Yes,Electronic check,2,0,Yes,No,0
CUST-04353,72,Month-to-month,Fiber optic,58.39,3990.87,Yes,Yes,No,Mailed check,5,0,Yes,No,0
CUST-04354,18,Month-to-month,Fiber optic,64.91,1127.09,Yes,No,Yes,Bank transfer,1,0,Yes,No,0
CUST-04355,22,One year,Fiber optic,77.65,1851.22,No,No,Yes,Bank transfer,1,0,Yes,No,0
CUST-04356,5,Two year,No,89.33,508.65,No,No,Yes,Credit card,1,0,Yes,No,0
CUST-04357,23,Month-to-month,Fiber optic,46.1,1024.28,Yes,Yes,No,Electronic check,1,0,Yes,No,0
CUST-04358,20,Two year,No,74.15,1624.18,Yes,No,Yes,Credit card,0,0,No,Yes,0
CUST-04359,4,One year,No,52.33,248.65,Yes,Yes,Yes,Mailed check,3,0,No,Yes,1
CUST-04360,1,Month-to-month,No,60.28,122.02,Yes,Yes,Yes,Mailed check,2,0,No,Yes,1
CUST-04361,22,Two year,DSL,69.02,1483.58,No,No,No,Mailed check,0,0,No,Yes,0
CUST-04362,34,Month-to-month,DSL,64.83,2289.53,No,Yes,Yes,Electronic check,2,0,No,No,0
CUST-04363,17,Month-to-month,No,83.39,1403.19,No,Yes,Yes,Electronic check,3,0,No,No,1
CUST-04364,6,Month-to-month,Fiber optic,77.18,537.92,Yes,No,Yes,Bank transfer,2,0,Yes,No,1
CUST-04365,26,Month-to-month,DSL,27.3,712.13,No,No,No,Electronic check,1,0,Yes,No,0
CUST-04366,2,Month-to-month,No,31.05,95.0,Yes,No,No,Bank transfer,1,0,No,No,1
CUST-04367,13,Two year,DSL,55.76,788.09,Yes,No,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-04368,4,One year,No,110.72,575.92,No,No,No,Mailed check,0,0,Yes,No,0
CUST-04369,4,One year,DSL,43.71,209.04,Yes,Yes,Yes,Electronic check,2,0,No,No,0
CUST-04370,5,One year,No,59.79,363.46,No,Yes,Yes,Electronic check,2,0,No,No,1
CUST-04371,11,Month-to-month,DSL,51.59,647.14,No,No,No,Electronic check,2,0,Yes,No,1
CUST-04372,1,Month-to-month,DSL,51.15,97.23,Yes,Yes,Yes,Electronic check,2,1,Yes,No,0
CUST-04373,12,Two year,DSL,69.46,851.96,No,No,No,Electronic check,0,0,Yes,No,0
CUST-04374,17,Month-to-month,No,100.02,1828.01,Yes,No,No,Electronic check,2,0,Yes,Yes,0
CUST-04375,15,Month-to-month,No,76.4,1181.85,Yes,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-04376,11,One year,No,44.91,517.25,No,No,Yes,Electronic check,1,0,No,No,0
CUST-04377,43,Month-to-month,DSL,120.0,5184.13,No,No,No,Credit card,2,1,No,No,1
CUST-04378,3,Two year,Fiber optic,66.96,278.64,Yes,Yes,Yes,Credit card,2,0,No,Yes,0
CUST-04379,16,Month-to-month,Fiber optic,50.57,784.53,No,Yes,Yes,Electronic check,4,0,Yes,Yes,0
CUST-04380,1,Month-to-month,No,100.3,194.55,No,No,Yes,Electronic check,1,0,Yes,Yes,1
CUST-04381,1,Month-to-month,DSL,53.27,97.65,Yes,Yes,Yes,Mailed check,4,0,No,No,0
CUST-04382,20,One year,Fiber optic,106.57,2310.79,No,Yes,No,Electronic check,2,1,Yes,No,0
CUST-04383,20,Month-to-month,Fiber optic,43.23,835.66,No,Yes,Yes,Mailed check,3,1,No,No,0
CUST-04384,50,Month-to-month,No,100.75,4693.56,No,No,No,Mailed check,1,0,Yes,No,0
CUST-04385,19,Two year,No,70.03,1463.02,Yes,No,No,Electronic check,0,0,Yes,No,0
CUST-04386,72,Two year,No,97.28,6991.38,No,No,Yes,Credit card,1,0,No,No,0
CUST-04387,1,Month-to-month,DSL,112.54,230.46,Yes,No,Yes,Credit card,3,0,Yes,Yes,1
CUST-04388,2,Month-to-month,Fiber optic,36.68,106.8,No,No,No,Credit card,1,0,No,No,0
CUST-04389,1,Month-to-month,Fiber optic,96.89,187.06,No,No,No,Electronic check,2,0,No,Yes,0
CUST-04390,4,Two year,Fiber optic,29.78,154.37,Yes,No,Yes,Credit card,0,0,No,Yes,0
CUST-04391,18,Two year,No,38.82,773.34,Yes,Yes,Yes,Mailed check,1,1,No,Yes,0
CUST-04392,24,Month-to-month,Fiber optic,44.91,1114.64,No,No,Yes,Bank transfer,3,0,Yes,Yes,1
CUST-04393,1,One year,DSL,77.59,161.03,No,Yes,Yes,Credit card,1,0,Yes,No,0
CUST-04394,70,Month-to-month,DSL,65.83,4811.38,Yes,No,Yes,Credit card,1,0,Yes,No,0
CUST-04395,44,Month-to-month,DSL,60.82,2686.55,No,Yes,No,Bank transfer,1,0,No,No,0
CUST-04396,8,Month-to-month,No,68.66,643.38,No,No,Yes,Electronic check,1,0,No,No,1
CUST-04397,1,Month-to-month,Fiber optic,79.78,148.63,Yes,No,No,Mailed check,3,0,Yes,No,0
CUST-04398,4,Month-to-month,DSL,81.71,421.92,Yes,No,No,Bank transfer,2,0,Yes,Yes,1
CUST-04399,3,Month-to-month,Fiber optic,92.35,349.6,No,Yes,Yes,Credit card,4,1,No,No,0
CUST-04400,3,One year,Fiber optic,110.5,399.82,Yes,Yes,Yes,Bank transfer,1,0,No,No,0
CUST-04401,17,Month-to-month,Fiber optic,64.47,1181.42,Yes,No,No,Mailed check,0,1,Yes,Yes,0
CUST-04402,6,One year,Fiber optic,51.97,378.16,Yes,Yes,No,Mailed check,3,0,No,No,0
CUST-04403,10,Month-to-month,DSL,80.34,824.1,No,No,No,Electronic check,0,0,No,Yes,0
CUST-04404,72,Month-to-month,DSL,36.39,2603.64,Yes,No,Yes,Credit card,1,0,Yes,No,0
CUST-04405,27,Month-to-month,Fiber optic,48.03,1361.52,No,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-04406,71,Month-to-month,Fiber optic,89.98,6152.97,No,No,No,Bank transfer,3,0,No,Yes,0
CUST-04407,3,Month-to-month,DSL,61.9,228.3,Yes,No,Yes,Credit card,1,0,No,No,1
CUST-04408,11,Month-to-month,No,34.8,400.41,No,Yes,No,Mailed check,0,0,No,No,0
CUST-04409,19,Month-to-month,Fiber optic,27.75,537.51,No,No,Yes,Credit card,2,0,Yes,No,1
CUST-04410,1,Month-to-month,DSL,66.22,133.94,No,No,No,Credit card,1,1,Yes,Yes,1
CUST-04411,0,One year,DSL,93.55,86.98,Yes,Yes,Yes,Electronic check,4,1,Yes,No,0
CUST-04412,26,One year,DSL,93.21,2572.71,No,Yes,No,Mailed check,3,0,No,No,0
CUST-04413,24,Month-to-month,Fiber optic,67.77,1652.45,Yes,No,Yes,Bank transfer,4,0,Yes,No,1
CUST-04414,12,Month-to-month,DSL,115.22,1551.16,Yes,Yes,No,Mailed check,0,0,No,Yes,0
CUST-04415,16,Month-to-month,DSL,62.38,1044.41,No,Yes,Yes,Mailed check,1,0,Yes,No,1
CUST-04416,12,One year,DSL,61.54,773.64,Yes,No,Yes,Bank transfer,0,1,Yes,No,0
CUST-04417,0,Month-to-month,DSL,18.0,16.97,No,Yes,Yes,Electronic check,4,0,Yes,No,1
CUST-04418,9,Month-to-month,No,53.82,492.96,Yes,Yes,No,Mailed check,0,0,No,No,0
CUST-04419,4,Month-to-month,Fiber optic,86.3,412.41,Yes,No,Yes,Electronic check,0,0,Yes,No,0
CUST-04420,2,Two year,No,104.1,300.45,No,Yes,Yes,Electronic check,1,0,No,Yes,0
CUST-04421,72,Month-to-month,DSL,44.24,3181.86,Yes,No,Yes,Mailed check,0,0,No,No,0
CUST-04422,21,One year,DSL,76.56,1733.13,No,Yes,Yes,Bank transfer,1,0,Yes,No,0
CUST-04423,31,Month-to-month,Fiber optic,91.17,2828.67,No,No,Yes,Electronic check,0,0,No,No,0
CUST-04424,9,Two year,Fiber optic,65.28,618.29,Yes,No,Yes,Bank transfer,1,1,Yes,Yes,0
CUST-04425,11,One year,DSL,18.0,222.69,No,Yes,No,Mailed check,3,1,No,Yes,0
CUST-04426,6,Month-to-month,DSL,71.18,503.29,Yes,No,Yes,Credit card,2,0,Yes,Yes,1
CUST-04427,2,Two year,Fiber optic,84.04,238.52,Yes,No,No,Mailed check,1,0,Yes,No,0
CUST-04428,4,Month-to-month,DSL,41.31,191.07,No,Yes,No,Electronic check,1,0,Yes,No,0
CUST-04429,38,Two year,Fiber optic,58.65,2158.47,Yes,No,No,Bank transfer,2,1,No,No,1
CUST-04430,27,Two year,No,36.11,928.72,Yes,No,No,Bank transfer,4,0,Yes,Yes,0
CUST-04431,19,Month-to-month,No,18.0,372.78,No,No,Yes,Mailed check,1,0,No,Yes,0
CUST-04432,15,One year,Fiber optic,90.68,1438.92,No,No,No,Mailed check,2,1,No,No,0
CUST-04433,61,Month-to-month,No,64.91,4143.25,No,Yes,Yes,Electronic check,3,0,Yes,No,0
CUST-04434,1,Month-to-month,No,104.94,214.72,No,Yes,Yes,Electronic check,2,0,Yes,No,1
CUST-04435,7,Month-to-month,Fiber optic,86.43,638.19,No,No,No,Electronic check,2,0,No,Yes,1
CUST-04436,10,One year,DSL,56.14,596.82,No,No,No,Mailed check,0,0,Yes,No,0
CUST-04437,36,Month-to-month,Fiber optic,62.92,2434.69,No,Yes,Yes,Credit card,3,0,Yes,No,0
CUST-04438,72,Month-to-month,DSL,79.15,5402.78,No,No,Yes,Bank transfer,0,0,Yes,No,0
CUST-04439,6,One year,Fiber optic,89.17,566.47,Yes,Yes,Yes,Electronic check,1,0,No,No,1
CUST-04440,49,Month-to-month,Fiber optic,73.07,3477.77,No,No,Yes,Credit card,2,0,Yes,Yes,0
CUST-04441,42,Month-to-month,Fiber optic,92.64,3890.47,No,No,No,Mailed check,1,1,Yes,No,0
CUST-04442,6,Month-to-month,Fiber optic,57.58,366.13,No,No,Yes,Electronic check,1,0,Yes,No,0
CUST-04443,12,Month-to-month,No,40.07,502.16,No,No,Yes,Bank transfer,1,0,No,No,1
CUST-04444,12,Month-to-month,Fiber optic,63.38,772.87,Yes,Yes,Yes,Electronic check,0,0,Yes,No,0
CUST-04445,72,Month-to-month,Fiber optic,70.13,4770.43,Yes,Yes,No,Electronic check,3,0,No,No,0
CUST-04446,4,Two year,No,34.96,164.24,No,No,No,Electronic check,1,0,No,No,0
CUST-04447,38,One year,DSL,31.58,1127.93,Yes,Yes,No,Mailed check,2,0,No,Yes,0
CUST-04448,9,Month-to-month,DSL,76.18,694.38,No,No,Yes,Electronic check,1,0,Yes,No,0
CUST-04449,31,Month-to-month,No,54.84,1736.24,Yes,No,No,Bank transfer,3,0,Yes,No,0
CUST-04450,13,Month-to-month,No,60.85,887.83,No,No,Yes,Mailed check,2,0,Yes,No,0
CUST-04451,20,One year,Fiber optic,56.01,1200.57,No,Yes,No,Mailed check,2,0,Yes,Yes,0
CUST-04452,42,Month-to-month,DSL,103.02,4540.98,Yes,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-04453,39,Month-to-month,No,96.54,3901.23,No,No,Yes,Credit card,3,0,No,No,0
CUST-04454,48,Two year,Fiber optic,34.07,1741.88,No,Yes,Yes,Mailed check,1,1,No,No,0
CUST-04455,1,Month-to-month,Fiber optic,51.68,107.76,Yes,No,Yes,Mailed check,3,0,No,Yes,0
CUST-04456,28,Month-to-month,Fiber optic,86.25,2543.13,No,No,Yes,Bank transfer,0,0,No,Yes,0
CUST-04457,3,Two year,Fiber optic,80.05,322.57,No,No,No,Electronic check,3,0,No,No,0
CUST-04458,12,One year,DSL,63.96,786.41,Yes,Yes,Yes,Mailed check,2,0,Yes,No,0
CUST-04459,19,Month-to-month,DSL,36.56,668.08,No,No,Yes,Bank transfer,1,0,No,Yes,0
CUST-04460,12,One year,No,47.94,569.58,Yes,No,Yes,Mailed check,1,0,Yes,Yes,0
CUST-04461,17,Month-to-month,DSL,52.08,947.23,Yes,No,Yes,Electronic check,0,0,No,No,0
CUST-04462,72,One year,Fiber optic,71.92,4747.49,No,No,No,Electronic check,1,0,No,No,0
CUST-04463,3,Month-to-month,Fiber optic,107.59,440.03,No,No,Yes,Electronic check,3,0,No,Yes,1
CUST-04464,27,Two year,No,47.83,1278.94,No,No,No,Credit card,4,0,Yes,No,0
